"url, title, page_address, status, meter, total, finish_date"
"陸前高田市の空っぽの図書室を本でいっぱいにしようプロジェクト,/projects/an_empty_library,プロジェクトが成立しました！,412%,8245000,4月30日"
"京の町を清掃いたし申し候！,/projects/omotenashimin,プロジェクトが成立しました！,102%,51000,4月28日"
"フィリピンのセブ島に暮らす貧しい子供たちに健やかな学校生活を,/projects/gift_a_lunch,プロジェクトが成立しました！,119%,191000,4月10日"
"「iOSの教科書」印刷製本プロジェクト,/projects/ios-kyokasyo,プロジェクトが成立しました！,229%,689000,4月8日"
"信楽ACT 2012,/projects/shigaraki,プロジェクトが成立しました！,109%,109000,3月29日"
"東北落語ボランティア出前ツアー,/projects/demaerakugo,プロジェクトが成立しました！,170%,511000,3月21日"
"ミャンマーで病に苦しむ一人の少女の『心』を救う！,/projects/japanheart_vol1,プロジェクトが成立しました！,108%,3265000,3月20日"
"飛騨を共に楽しむ『ひだびと。』第２号発刊プロジェクト,/projects/hidabito,プロジェクトが成立しました！,125%,188500,3月17日"
"東北福寄席プロジェクト,/projects/rakugo,プロジェクトが成立しました！,160%,80000,3月11日"
"「ワタノハスマイル」イタリア展,/projects/watanohaSmile,プロジェクトが成立しました！,140%,4229000,2月28日"
"東京~仙台　370キロ「元気玉ドリブル横断」,/projects/dribble,プロジェクトが成立しました！,101%,457000,2月25日"
"坂野カップ～クメール語で読書感想文コンテストを～,/projects/banno_cup,プロジェクトが成立しました！,112%,56000,2月7日"
"この道48年の彫り士が手がけるApple製品のケース,/projects/tady,プロジェクトが成立しました！,244%,733000,1月8日"
"Japanese Junction,/projects/Japan_Junction,プロジェクトが成立しました！,102%,153000,12月28日"
"ふくしま大望年会～福島市内５ヶ所の仮設の集会所での忘年会～,/projects/bounenkai,プロジェクトが成立しました！,103%,207000,12月27日"
"被災地と支援者の思いをつなげるクリスマス会,/projects/christmas_party,プロジェクトが成立しました！,232%,116000,12月18日"
"写真から伝える、未知国の今。～みちのくcaravan～,/projects/michinoku_caravan,プロジェクトが成立しました！,114%,114000,12月9日"
"アート＆カルチャーマガジン「mograg magazine」,/projects/mograg_vol3,プロジェクトが成立しました！,105%,158500,11月19日"
"石巻の声を伝えるために～『VOICE』絶望から希望の発信を～,/projects/voice1,プロジェクトが成立しました！,116%,233000,11月13日"
"SNOWBANK PAY IT FORWARD 2011,/projects/snowbank2011,プロジェクトが成立しました！,111%,555000,11月7日"
"『山元町　坂元の夜空に、大輪の華を』今年最後の花火大会,/projects/sakamoto_hanabi,プロジェクトが成立しました！,136%,682000,11月3日"
"detroit7の10周年記念7インチアナログ盤シングル,/projects/detroit_7,プロジェクトが成立しました！,256%,385000,10月17日"
"~幸せとは~女性心理を表現する書の作品集,/projects/31,プロジェクトが成立しました！,184%,665000,9月13日"
"学生による学生のための東北ボランティアCMプロジェクト,/projects/creadtive_cmproject,プロジェクトが成立しました！,100%,50000,9月11日"
"バングラデシュ・15 歳のための雑誌創刊プロジェクト！,/projects/DAISUKE_MIYOSHI,プロジェクトが成立しました！,141%,163000,8月31日"
"CASA PROJECT in 南三陸町,/projects/casa_project,プロジェクトが成立しました！,104%,125000,8月27日"
"気仙沼のサッカー少年をJリーガーによるサッカー教室に招待！,/projects/sagantosu_kizuna,プロジェクトが成立しました！,103%,3111000,8月23日"
"復興への目印、ながしずてぬぐいプロジェクト,/projects/nagashizutenugui,プロジェクトが成立しました！,156%,312000,8月17日"
"慶應大学SFCによる復興支援！みんなで作ろうさかなのアーチ,/projects/kesenuma_fukkou,プロジェクトが成立しました！,166%,83000,8月12日"
"ひらのりょうのDVD作品集ほしいひとー！お金ちょーだい！！,/projects/HIRANO_RYO,プロジェクトが成立しました！,142%,164000,7月31日"
"14番目の偉人はキミ！学校に『DISTANCE』を贈ろう,/projects/33,プロジェクトが成立しました！,120%,360000,7月15日"
"原発と放射能の見えない恐怖と知っておくべき本当の話,/projects/30,プロジェクトが成立しました！,189%,474000,6月30日"
"アジア最貧国ドラゴン桜,/projects/14,プロジェクトが成立しました！,197%,394000,6月23日"
"「動く絵―新しい映画の形」,/projects/11,プロジェクトが成立しました！,100%,50000,5月30日"
"医療を伝えるアート,/projects/21,プロジェクトが成立しました！,131%,131000,5月16日"
